uuid,item_id,timestamp,price,url,color,title,is_new
H073611CK8U1716241567,H073611CK8U,1716241567,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H078595CKAA1716241567,H078595CKAA,1716241567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H085078CKAA1716241567,H085078CKAA,1716241567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAB1716241567,H083618CKAB,1716241567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083618CKAC1716241567,H083618CKAC,1716241567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716241567,H083894CAAG,1716241567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1716242167,H078595CKAA,1716242167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H082924CAAD1716242167,H082924CAAD,1716242167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1716242167,H083618CKAB,1716242167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716242167,H085078CKAA,1716242167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083894CAAG1716242167,H083894CAAG,1716242167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAC1716242167,H083618CKAC,1716242167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H073611CK8U1716242167,H073611CK8U,1716242167,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H082924CAAD1716242767,H082924CAAD,1716242767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H078595CKAA1716242767,H078595CKAA,1716242767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAB1716242767,H083618CKAB,1716242767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716242767,H085078CKAA,1716242767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAC1716242767,H083618CKAC,1716242767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716242767,H083894CAAG,1716242767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H073611CK8U1716242767,H073611CK8U,1716242767,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H073611CK8U1716243967,H073611CK8U,1716243967,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H082924CAAD1716243967,H082924CAAD,1716243967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1716243967,H083618CKAC,1716243967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083894CAAG1716243967,H083894CAAG,1716243967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H078595CKAA1716243967,H078595CKAA,1716243967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1716243967,H085078CKAA,1716243967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAB1716243967,H083618CKAB,1716243967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H073611CK8U1716244567,H073611CK8U,1716244567,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H083618CKAC1716244567,H083618CKAC,1716244567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716244567,H085078CKAA,1716244567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H082924CAAD1716244567,H082924CAAD,1716244567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083894CAAG1716244567,H083894CAAG,1716244567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAB1716244567,H083618CKAB,1716244567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716244567,H078595CKAA,1716244567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H082924CAAD1716245167,H082924CAAD,1716245167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1716245167,H083618CKAC,1716245167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H078595CKAA1716245167,H078595CKAA,1716245167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H073611CK8U1716245167,H073611CK8U,1716245167,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H083894CAAG1716245167,H083894CAAG,1716245167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H085078CKAA1716245167,H085078CKAA,1716245167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAB1716245167,H083618CKAB,1716245167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716245767,H085078CKAA,1716245767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083894CAAG1716245767,H083894CAAG,1716245767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1716245767,H078595CKAA,1716245767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAB1716245767,H083618CKAB,1716245767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083618CKAC1716245767,H083618CKAC,1716245767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H082924CAAD1716245767,H082924CAAD,1716245767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H073611CK8U1716245767,H073611CK8U,1716245767,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H073611CK8U1716246367,H073611CK8U,1716246367,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H083894CAAG1716246367,H083894CAAG,1716246367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAB1716246367,H083618CKAB,1716246367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H078595CKAA1716246367,H078595CKAA,1716246367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H082924CAAD1716246367,H082924CAAD,1716246367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H085078CKAA1716246367,H085078CKAA,1716246367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1716246367,H083618CKAC,1716246367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716246967,H085078CKAA,1716246967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H073611CK8U1716246967,H073611CK8U,1716246967,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H078595CKAA1716246967,H078595CKAA,1716246967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H082924CAAD1716246967,H082924CAAD,1716246967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083894CAAG1716246967,H083894CAAG,1716246967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1716246967,H083618CKAC,1716246967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083618CKAB1716246967,H083618CKAB,1716246967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083618CKAB1716248167,H083618CKAB,1716248167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716248167,H085078CKAA,1716248167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1716248167,H083618CKAC,1716248167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H078595CKAA1716248167,H078595CKAA,1716248167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H073611CK8U1716248167,H073611CK8U,1716248167,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H082924CAAD1716248167,H082924CAAD,1716248167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083894CAAG1716248167,H083894CAAG,1716248167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H078595CKAA1716248767,H078595CKAA,1716248767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H085078CKAA1716248767,H085078CKAA,1716248767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAC1716248767,H083618CKAC,1716248767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716248767,H083894CAAG,1716248767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H082924CAAD1716248767,H082924CAAD,1716248767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1716248767,H083618CKAB,1716248767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716249367,H085078CKAA,1716249367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1716249367,H083618CKAC,1716249367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083894CAAG1716249367,H083894CAAG,1716249367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H082924CAAD1716249367,H082924CAAD,1716249367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1716249367,H083618CKAB,1716249367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H078595CKAA1716249367,H078595CKAA,1716249367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAC1716249967,H083618CKAC,1716249967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716249967,H085078CKAA,1716249967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAB1716249967,H083618CKAB,1716249967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716249967,H078595CKAA,1716249967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H082924CAAD1716249967,H082924CAAD,1716249967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083894CAAG1716249967,H083894CAAG,1716249967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1716250567,H078595CKAA,1716250567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAB1716250567,H083618CKAB,1716250567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1716250567,H083618CKAC,1716250567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716250567,H082924CAAD,1716250567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083894CAAG1716250567,H083894CAAG,1716250567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H085078CKAA1716250567,H085078CKAA,1716250567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083894CAAG1716251167,H083894CAAG,1716251167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H082924CAAD1716251167,H082924CAAD,1716251167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H078595CKAA1716251167,H078595CKAA,1716251167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAB1716251167,H083618CKAB,1716251167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716251167,H085078CKAA,1716251167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H073611CK8U1716251167,H073611CK8U,1716251167,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H083618CKAC1716251167,H083618CKAC,1716251167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716251767,H085078CKAA,1716251767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H073611CK8U1716251767,H073611CK8U,1716251767,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H083894CAAG1716251767,H083894CAAG,1716251767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAB1716251767,H083618CKAB,1716251767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1716251767,H083618CKAC,1716251767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716251767,H082924CAAD,1716251767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H078595CKAA1716251767,H078595CKAA,1716251767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAC1716253567,H083618CKAC,1716253567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H073611CK8U1716253567,H073611CK8U,1716253567,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,1
H082924CAAD1716253567,H082924CAAD,1716253567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H078595CKAA1716253567,H078595CKAA,1716253567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H085078CKAA1716253567,H085078CKAA,1716253567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAB1716253567,H083618CKAB,1716253567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716253567,H083894CAAG,1716253567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAB1716254167,H083618CKAB,1716254167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716254167,H082924CAAD,1716254167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083894CAAG1716254167,H083894CAAG,1716254167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H078595CKAA1716254167,H078595CKAA,1716254167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1716254167,H085078CKAA,1716254167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H073611CK8U1716254167,H073611CK8U,1716254167,23910,/au/en/product/roulis-mini-bag-H073611CK8U/,Blue,Roulis mini bag,0
H083618CKAC1716254167,H083618CKAC,1716254167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716254767,H082924CAAD,1716254767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H078595CKAA1716254767,H078595CKAA,1716254767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAB1716254767,H083618CKAB,1716254767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083618CKAC1716254767,H083618CKAC,1716254767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716254767,H085078CKAA,1716254767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083894CAAG1716254767,H083894CAAG,1716254767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1716255367,H083618CKAC,1716255367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H078595CKAA1716255367,H078595CKAA,1716255367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083894CAAG1716255367,H083894CAAG,1716255367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAB1716255367,H083618CKAB,1716255367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716255367,H082924CAAD,1716255367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H085078CKAA1716255367,H085078CKAA,1716255367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083894CAAG1716255967,H083894CAAG,1716255967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1716255967,H083618CKAC,1716255967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083618CKAB1716255967,H083618CKAB,1716255967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716255967,H078595CKAA,1716255967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H082924CAAD1716255967,H082924CAAD,1716255967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H085078CKAA1716255967,H085078CKAA,1716255967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAC1716256567,H083618CKAC,1716256567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083894CAAG1716256567,H083894CAAG,1716256567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H082924CAAD1716256567,H082924CAAD,1716256567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1716256567,H083618CKAB,1716256567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H078595CKAA1716256567,H078595CKAA,1716256567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1716256567,H085078CKAA,1716256567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1716257167,H083618CKAC,1716257167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716257167,H085078CKAA,1716257167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H078595CKAA1716257167,H078595CKAA,1716257167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083894CAAG1716257167,H083894CAAG,1716257167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAB1716257167,H083618CKAB,1716257167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H082924CAAD1716257167,H082924CAAD,1716257167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H082924CAAD1716257767,H082924CAAD,1716257767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H078595CKAA1716257767,H078595CKAA,1716257767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAB1716257767,H083618CKAB,1716257767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1716257767,H083618CKAC,1716257767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716257767,H085078CKAA,1716257767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
